IDIADA_Epoxy
1
151416
2.670690e-06
1e-06
2072.455 -44.799
2075.126 -45.254
2077.797 -45.867
2080.468 -46.800
2083.138 -47.680
2085.809 -48.258
2088.480 -48.658
2091.150 -49.366
2093.821 -50.004
2096.492 -50.198
2099.162 -50.044
2101.833 -50.115
2104.504 -50.780
2107.174 -52.770
2109.845 -55.204
2112.516 -57.944
2115.186 -59.885
2117.857 -61.738
2120.528 -62.819
2123.199 -64.278
2125.869 -65.591
2128.540 -66.064
2131.211 -65.575
2133.881 -63.813
2136.552 -61.479
2139.223 -59.075
2141.893 -57.793
2144.564 -56.468
2147.235 -55.177
2149.905 -53.748
2152.576 -52.308
2155.247 -51.095
2157.918 -50.258
2160.588 -49.752
2163.259 -49.281
2165.930 -48.274
2168.600 -46.128
2171.271 -44.527
2173.942 -44.573
2176.612 -45.327
2179.283 -45.250
2181.954 -44.939
2184.624 -45.254
2187.295 -45.695
2189.966 -45.172
2192.636 -44.431
2195.307 -44.868
2197.978 -46.105
2200.649 -46.926
2203.319 -47.016
2205.990 -47.320
2208.661 -47.721
2211.331 -47.601
2214.002 -46.987
2216.673 -46.421
2219.343 -46.190
2222.014 -46.115
2224.685 -46.120
2227.355 -45.741
2230.026 -44.973
2232.697 -44.338
2235.368 -44.115
2238.038 -43.956
2240.709 -43.637
2243.380 -43.132
2246.050 -42.505
2248.721 -41.924
2251.392 -41.499
2254.062 -41.405
2256.733 -41.640
2259.404 -42.045
2262.074 -42.349
2264.745 -42.318
2267.416 -41.858
2270.087 -41.420
2272.757 -41.516
2275.428 -41.949
2278.099 -42.332
2280.769 -42.447
2283.440 -42.146
2286.111 -41.831
2288.781 -42.305
2291.452 -43.185
2294.123 -43.231
2296.793 -42.502
2299.464 -42.432
2302.135 -43.188
2304.805 -43.930
2307.476 -44.139
2310.147 -43.968
2312.818 -43.602
2315.488 -43.687
2318.159 -44.354
2320.830 -44.964
2323.500 -45.062
2326.171 -45.096
2328.842 -45.408
2331.512 -45.548
2334.183 -45.150
2336.854 -44.441
2339.524 -43.749
2342.195 -43.477
2344.866 -43.879
2347.537 -44.336
2350.207 -43.880
2352.878 -43.240
2355.549 -43.372
2358.219 -44.076
2360.890 -44.838
